perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Renner;22750,850000000002;19,63;116;77
Premium;Balneário Shopping;Feminino;2;Zara;21702,49;18,72;62;45
Premium;Balneário Shopping;Feminino;3;C&A;15243,27;13,15;65;46
Premium;Balneário Shopping;Feminino;4;Centauro;14480,92;12,49;35;29
Premium;Balneário Shopping;Feminino;5;Sephora;11290,62;9,74;37;26
Premium;Balneário Shopping;Feminino;6;Riachuelo;8231,3;7,1;47;36
Premium;Balneário Shopping;Feminino;7;Motorola;6156,01;5,31;3;3
Premium;Balneário Shopping;Feminino;8;Superlegal Brinquedos;5535,53;4,78;39;29
Premium;Balneário Shopping;Feminino;9;Studio Z;5516,37;4,76;28;21
Premium;Balneário Shopping;Feminino;10;Livrarias Catarinense;4998,26;4,31;60;38
Premium;Balneário Shopping;Masculino;1;Zara;7811,87;15,81;18;13
Premium;Balneário Shopping;Masculino;2;Renner;7360,49;14,89;33;21
Premium;Balneário Shopping;Masculino;3;Centauro;6428,03;13,01;19;14
Premium;Balneário Shopping;Masculino;4;BOSS;5570,0;11,27;2;2
Premium;Balneário Shopping;Masculino;5;Claro S/a;4905,48;9,93;1;1
Premium;Balneário Shopping;Masculino;6;Moncloa;4892,0;9,9;5;1
Premium;Balneário Shopping;Masculino;7;C&A;3778,61;7,65;18;12
Premium;Balneário Shopping;Masculino;8;Bagaggio;3049,3;6,17;1;1
Premium;Balneário Shopping;Masculino;9;Vivara;2930,0;5,93;3;3
Premium;Balneário Shopping;Masculino;10;Rayban;2692,0;5,45;2;2
Premium;Continente Shopping;Feminino;1;Renner;28909,65;19,93;112;78
Premium;Continente Shopping;Feminino;2;Nike Unite;25040,52;17,26;47;38
Premium;Continente Shopping;Feminino;3;C&A;22667,170000000002;15,63;100;75
Premium;Continente Shopping;Feminino;4;Centauro;20088,74;13,85;54;33
Premium;Continente Shopping;Feminino;5;Riachuelo;15177,52;10,46;70;53
Premium;Continente Shopping;Feminino;6;Decathlon;7422,929999999999;5,12;44;35
Premium;Continente Shopping;Feminino;7;Lojas Americanas;7191,4;4,96;205;77
Premium;Continente Shopping;Feminino;8;Clifield;6633,3;4,57;9;9
Premium;Continente Shopping;Feminino;9;Outback Steakhouse;6203,6;4,28;34;13
Premium;Continente Shopping;Feminino;10;Panvel Farmácias;5714,6;3,94;87;61
Premium;Continente Shopping;Masculino;1;Empório Du Homem;14089,6;20,68;8;7
Premium;Continente Shopping;Masculino;2;Centauro;12473,33;18,31;26;14
Premium;Continente Shopping;Masculino;3;Nike Unite;6845,28;10,05;12;9
Premium;Continente Shopping;Masculino;4;Tommy Hilfiger;6259,01;9,19;5;2
Premium;Continente Shopping;Masculino;5;Renner;5748,6;8,44;25;16
Premium;Continente Shopping;Masculino;6;Clifield;5645,01;8,29;10;8
Premium;Continente Shopping;Masculino;7;Motorola;4799,0;7,04;1;1
Premium;Continente Shopping;Masculino;8;C&A;4692,08;6,89;17;13
Premium;Continente Shopping;Masculino;9;Claro;3799,0;5,58;1;1
Premium;Continente Shopping;Masculino;10;Riachuelo;3770,53;5,54;12;10
Premium;Garten Shopping;Feminino;1;Renner;17001,2;23,98;82;53
Premium;Garten Shopping;Feminino;2;Riachuelo;10032,81;14,15;59;42
Premium;Garten Shopping;Feminino;3;C&A;9471,960000000001;13,36;47;39
Premium;Garten Shopping;Feminino;4;Havan;7886,07;11,12;46;32
Premium;Garten Shopping;Feminino;5;Coliseu;5502,1;7,76;2;2
Premium;Garten Shopping;Feminino;6;Magazine Luiza;4990,0;7,04;3;3
Premium;Garten Shopping;Feminino;7;VIRUS 41;4409,8;6,22;6;5
Premium;Garten Shopping;Feminino;8;Centauro;3959,6000000000004;5,58;13;12
Premium;Garten Shopping;Feminino;9;SAINT GERMAIN STORE;3857,0;5,44;7;1
Premium;Garten Shopping;Feminino;10;Pop Me;3787,89;5,34;16;14
Premium;Garten Shopping;Masculino;1;Havan;5906,42;16,47;18;15
Premium;Garten Shopping;Masculino;2;Brooksfield;5358,89;14,95;3;2
Premium;Garten Shopping;Masculino;3;Coliseu;4999,0;13,94;1;1
Premium;Garten Shopping;Masculino;4;Renner;3405,12;9,5;20;14
Premium;Garten Shopping;Masculino;5;Crocs;3368,0;9,39;1;1
Premium;Garten Shopping;Masculino;6;Riachuelo;3338,42;9,31;15;13
Premium;Garten Shopping;Masculino;7;Centauro;2509,83;7,0;7;5
Premium;Garten Shopping;Masculino;8;Piastrini Joinville - Optica Machota;2500,0;6,97;1;1
Premium;Garten Shopping;Masculino;9;Dona Torta;2271,99;6,34;27;7
Premium;Garten Shopping;Masculino;10;Maze Skate;2198,0;6,13;2;2
Premium;Nações Shopping;Feminino;1;C&A;25541,62;21,53;111;54
Premium;Nações Shopping;Feminino;2;Renner;20760,010000000002;17,5;85;61
Premium;Nações Shopping;Feminino;3;Outback SteakHouse;17978,28;15,16;62;17
Premium;Nações Shopping;Feminino;4;Riachuelo;11530,48;9,72;54;39
Premium;Nações Shopping;Feminino;5;Me Linda;7631,4400000000005;6,43;44;28
Premium;Nações Shopping;Feminino;6;Live!;7585,400000000001;6,39;10;6
Premium;Nações Shopping;Feminino;7;Centauro;7512,07;6,33;31;22
Premium;Nações Shopping;Feminino;8;Colcci;6957,0;5,87;5;5
Premium;Nações Shopping;Feminino;9;Beagle;6926,6;5,84;10;9
Premium;Nações Shopping;Feminino;10;Arezzo;6194,11;5,22;14;4
Premium;Nações Shopping;Masculino;1;Samsung;6798,0;14,46;3;2
Premium;Nações Shopping;Masculino;2;Ortobom ;5912,77;12,58;2;2
Premium;Nações Shopping;Masculino;3;Me Linda;5548,4;11,8;31;8
Premium;Nações Shopping;Masculino;4;Outback SteakHouse;5391,8;11,47;19;5
Premium;Nações Shopping;Masculino;5;Empório Du Homem;4599,0;9,78;1;1
Premium;Nações Shopping;Masculino;6;Arezzo;4287,15;9,12;11;1
Premium;Nações Shopping;Masculino;7;Dudalina;4000,0;8,51;2;1
Premium;Nações Shopping;Masculino;8;Guzzatti;3933,0;8,36;2;1
Premium;Nações Shopping;Masculino;9;Las Leñas Parrilla Uruguaya;3435,85;7,31;13;3
Premium;Nações Shopping;Masculino;10;Békko;3112,34;6,62;7;6
Premium;Neumarkt Shopping;Feminino;1;Renner;31174,64;25,76;125;82
Premium;Neumarkt Shopping;Feminino;2;Havan;23026,48;19,03;92;60
Premium;Neumarkt Shopping;Feminino;3;Centauro;12627,45;10,44;33;31
Premium;Neumarkt Shopping;Feminino;4;Riachuelo;11362,92;9,39;65;50
Premium;Neumarkt Shopping;Feminino;5;Lojas Americanas;9872,85;8,16;226;66
Premium;Neumarkt Shopping;Feminino;6;TNG;7316,68;6,05;17;9
Premium;Neumarkt Shopping;Feminino;7;Livrarias Catarinense;7004,13;5,79;77;59
Premium;Neumarkt Shopping;Feminino;8;Ri Happy;6496,13;5,37;27;21
Premium;Neumarkt Shopping;Feminino;9;Shoulder;6066,98;5,01;3;3
