shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,2238,3811263.79,2.9030384271671137,2.908847184986595,3.190348525469169,9.002234137622878,1702.977564789991,409,1978803.32,4838.149926650367,539,1087024.27,2016.7426159554732,740,589268.42,796.3086756756758,550,156167.78,283.94141818181816,23.65
Neumarkt Shopping,2360,3621391.8,3.023728813559322,3.2453389830508477,3.2216101694915253,9.490677966101694,1534.4880508474575,583,2122734.86,3641.054648370497,575,910532.73,1583.5351826086955,662,450856.72000000003,681.0524471299094,540,137267.49,254.19905555555553,22.47
Continente Shopping,2724,3242064.05,3.05359765051395,3.070117474302496,2.9445668135095446,9.068281938325992,1190.1850403817914,548,1636093.36,2985.5718248175185,630,857748.9,1361.5061904761906,856,585822.22,684.3717523364486,690,162399.57,235.36169565217392,20.12
Norte Shopping,2249,2000953.49,2.9119608714984437,2.7114273010226766,2.727434415295687,8.350822587816808,889.7080880391285,280,735089.76,2625.3205714285714,460,600678.55,1305.8229347826089,809,491819.56,607.9351792336217,700,173365.62,247.66517142857143,12.42
Garten Shopping,1456,1844957.52,3.103708791208791,3.1476648351648353,3.0872252747252746,9.338598901098901,1267.1411538461539,328,962510.07,2934.4819207317073,364,522997.18,1436.8054395604395,424,276853.5,652.9563679245283,340,82596.77,242.93167647058826,11.45
Nações Shopping,1574,1596279.57,3.0406607369758576,2.914866581956798,2.800508259212198,8.756035578144854,1014.154745870394,247,717345.36,2904.2322267206478,358,456155.36,1274.1769832402235,554,329561.59,594.8765162454874,415,93217.26,224.61990361445783,9.9
