loja,valor,clientes
Coliseu,72144.54000000001,7
Renner,53691.44,175
Riachuelo,29176.52,108
Havan,27245.989999999998,86
C&A,22635.58,83
Outback Steakhouse,18406.41,28
Tok & Stok,15838.86,20
Centauro,14407.1,47
Hering,12733.18,37
Maze Skate,12524.06,8
Brooksfield,11657.58,5
Magazine Luiza,11122.91,6
Idéli Oui,10761.24,22
Shoulder,10345.57,12
Crocs,10343.32,9
Pittol,10310.97,40
Vivara ,9347.04,5
Kalunga,9175.65,101
Dona Torta,9172.6,108
Le Lis Blanc,8428.3,5
