segmento,valor,clientes
Moda,127664.46,268
Supermercado,85441.31,275
Casa e Decoração,85409.69,216
Eletrodomésticos,56160.79,172
Gastronomia,51074.38,406
Calçados,50156.28,146
Beleza e Bem-estar,38461.72,172
Esportes,37428.31,104
Eletrônicos,32828.9,18
Infantil,18064.44,76
Pets,14904.67,95
Telefonia,12402.71,26
Ótica,9068.44,11
Presentes e Acessórios,8428.33,83
Papelaria,8367.69,83
Farmácias,8219.77,72
Livrarias,7964.72,74
Fast Food,7140.04,78
Joalheria,5137.0,8
Lazer,2062.0,18
