dia_semana,valor,transacoes
Domingo,602786.83,2243
Quarta,206820.3,611
Quinta,268204.46,1032
Sabado,575449.5,2243
Segunda,263541.36,1019
Sexta,424652.81,1619
Terca,249582.69,938
