loja,valor,clientes
Renner,306519.55,970
Centauro,246552.32,572
Vivara ,233647.63,91
Riachuelo,223622.7,717
Havan,174653.73,525
Outback Steakhouse,141217.92,279
Hering,133122.17,386
C&A,130846.16,498
Kalunga,125050.28,596
Le Lis Blanc,120726.7,59
Shoulder,120705.04000000001,113
CVC,107500.41,13
Idéli Oui,100104.28,159
Levi's,94858.12,159
Life Vivara,91530.06,111
Magazine Luiza,88624.84,47
Coliseu,88591.05,24
Bergerson,88568.0,7
Pittol,87828.06,312
Livrarias Curitiba,76545.89,515
