segmento,valor,clientes
Moda,194609.51,320
Gastronomia,107723.51,364
Calçados,25456.87,45
Esportes,23417.09,65
Beleza e Bem-estar,21485.22,87
Farmácias,19958.18,116
Casa e Decoração,19076.86,82
Joalheria,15602.29,15
Eletrônicos,15101.0,6
Infantil,11307.39,51
Ótica,10708.9,4
Livrarias,8262.4,80
Pets,8042.2699999999995,53
Eletrodomésticos,7939.02,94
Não informado,5886.55,28
Calçados Femininos,5525.2,8
Hub da Saúde,2906.77,1
Presentes e Acessórios,2322.0,11
Outros,1865.0,7
Lazer,1503.0,23
