shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,8330,11787204.42,595.6926580855179,2097,6128759.24,963.6133181846593,1360,2181005.25,714.2863644633183,2017,2154695.51,539.715807818523,2856,1322744.42,308.6087092363655,1535,6734398.98,1528.5402559457407,1855,2613885.48,612.1527821785904,2227,1627387.91,404.7439146970807,2713,811532.05,213.38092149058912,1164,32.14
Continente Shopping,6683,7321290.2,524.0801740277861,1169,2824129.35,955.9204580985713,1046,1581460.71,745.2721523565805,1773,1727635.23,485.50903291705123,2695,1188064.91,276.28742144102034,809,3367958.1,1889.4469920769284,1288,1805491.74,610.7242514430548,1914,1372944.07,362.6143742751418,2672,774896.29,184.58399633839213,607,19.96
Neumarkt Shopping,5018,6072483.94,514.6428783426085,1552,3450789.6,781.5334133595118,894,1051011.68,538.7148007579359,1147,970179.54,431.8178208866596,1425,600503.12,275.5312516173008,697,3147152.34,1747.8397736800214,1002,1400842.0,529.1792274036362,1366,977098.59,352.12583914593955,1953,547391.01,180.74355306525212,511,16.56
Garten Shopping,5509,5939787.72,545.9042391648609,1162,2634198.95,1083.9092522872345,952,1207212.13,596.4085223318125,1436,1250294.69,427.73791538957596,1959,848081.95,288.85724484029384,586,2659200.56,2344.65816114403,1054,1449976.91,543.8035338159905,1640,1178399.23,374.00785629384166,2229,652211.02,200.48226207486,439,16.19
Norte Shopping,2719,2843828.08,606.3956546591211,483,1038850.98,1072.0362248208685,463,672378.04,868.9035841486432,731,701955.52,588.335835326417,1042,430643.54,286.5839091604972,346,1333494.94,2424.7112499450604,465,647605.27,670.5947298881852,744,535115.99,371.8012638609347,1164,327611.88,190.20017424967168,260,7.75
Nações Shopping,3333,2713885.21,429.81533706038135,445,860109.32,827.437355227052,455,539371.03,596.7357781312069,841,699582.51,459.3290359600489,1592,614822.35,255.37336498373907,251,963372.22,1952.9720988406357,486,663390.45,616.2960804403432,881,627345.31,379.3215534804614,1715,459777.23,179.98620285886773,179,7.4
