shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Nações Shopping,Premium,5,Gastronomia,25625.67,5.07,413,131
Nações Shopping,Premium,6,Infantil,22425.14,4.43,87,54
Nações Shopping,Premium,7,Calçados,22407.81,4.43,94,82
Nações Shopping,Premium,8,Eletrônicos,20775.0,4.11,5,5
Nações Shopping,Premium,9,Esportes,20682.65,4.09,45,41
Nações Shopping,Premium,10,Calçados Femininos,15820.31,3.13,19,16
Nações Shopping,VIP,1,Moda,280094.74,34.02,554,265
Nações Shopping,VIP,2,Joalheria,152495.98,18.52,61,46
Nações Shopping,VIP,3,Casa e Decoração,122376.38,14.87,147,91
Nações Shopping,VIP,4,Eletrônicos,78629.0,9.55,18,18
Nações Shopping,VIP,5,Gastronomia,51152.66,6.21,744,165
Nações Shopping,VIP,6,Calçados Femininos,40324.72,4.9,42,36
Nações Shopping,VIP,7,Beleza e Bem-estar,34615.23,4.2,130,90
Nações Shopping,VIP,8,Esportes,25028.05,3.04,60,45
Nações Shopping,VIP,9,Calçados,21438.96,2.6,88,71
Nações Shopping,VIP,10,Infantil,17067.06,2.07,93,57
Neumarkt Shopping,Premium,1,Moda,328482.95,36.91,720,469
Neumarkt Shopping,Premium,2,Beleza e Bem-estar,89200.12,10.02,295,238
Neumarkt Shopping,Premium,3,Casa e Decoração,83183.06,9.35,235,184
Neumarkt Shopping,Premium,4,Calçados,69637.43,7.83,195,166
Neumarkt Shopping,Premium,5,Ótica,66307.04,7.45,54,49
Neumarkt Shopping,Premium,6,Joalheria,64993.19,7.3,59,53
Neumarkt Shopping,Premium,7,Telefonia,58802.16,6.61,25,22
Neumarkt Shopping,Premium,8,Gastronomia,45733.28,5.14,533,299
Neumarkt Shopping,Premium,9,Esportes,44751.36,5.03,117,100
Neumarkt Shopping,Premium,10,Eletrônicos,38771.65,4.36,34,31
Neumarkt Shopping,VIP,1,Moda,844636.66,29.58,1569,892
Neumarkt Shopping,VIP,2,Joalheria,326122.55,11.42,198,174
Neumarkt Shopping,VIP,3,Telefonia,325961.44,11.41,93,61
Neumarkt Shopping,VIP,4,Serviços,308660.78,10.81,320,211
Neumarkt Shopping,VIP,5,Beleza e Bem-estar,244570.04,8.56,807,548
Neumarkt Shopping,VIP,6,Gastronomia,212408.49,7.44,2427,772
Neumarkt Shopping,VIP,7,Eletrônicos,181339.62,6.35,74,61
Neumarkt Shopping,VIP,8,Ótica,155021.13,5.43,78,72
Neumarkt Shopping,VIP,9,Casa e Decoração,140252.67,4.91,474,342
Neumarkt Shopping,VIP,10,Moda Feminina,116639.44,4.08,137,106
Norte Shopping,Premium,1,Eletrodomésticos,218690.04,34.95,151,122
Norte Shopping,Premium,2,Moda,95347.22,15.24,251,164
Norte Shopping,Premium,3,Casa e Decoração,85637.28,13.69,119,94
Norte Shopping,Premium,4,Telefonia,53184.43,8.5,28,18
Norte Shopping,Premium,5,Eletrônicos,40395.57,6.46,18,16
Norte Shopping,Premium,6,Beleza e Bem-estar,31043.47,4.96,163,115
Norte Shopping,Premium,7,Supermercado,30848.27,4.93,163,88
Norte Shopping,Premium,8,Esportes,25763.57,4.12,52,50
Norte Shopping,Premium,9,Calçados,24755.75,3.96,89,72
Norte Shopping,Premium,10,Joalheria,19981.9,3.19,16,15
Norte Shopping,VIP,1,Serviços,224663.03,23.56,125,95
Norte Shopping,VIP,2,Eletrodomésticos,162003.31,16.99,220,145
Norte Shopping,VIP,3,Eletrônicos,128596.93,13.48,32,28
Norte Shopping,VIP,4,Moda,99967.52,10.48,344,225
Norte Shopping,VIP,5,Casa e Decoração,79834.6,8.37,198,143
Norte Shopping,VIP,6,Supermercado,74247.98,7.78,324,158
Norte Shopping,VIP,7,Beleza e Bem-estar,54915.51,5.76,247,176
Norte Shopping,VIP,8,Telefonia,49241.8,5.16,18,14
Norte Shopping,VIP,9,Gastronomia,42429.18,4.45,760,237
Norte Shopping,VIP,10,Joalheria,37851.15,3.97,38,28
