perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,4224,18205577.14,4310.032466856061,5.102035984848484,13.37,49.64
Premium,6150,8581191.85,1395.3157479674796,4.036585365853658,19.47,23.4
Potencial,8772,6318291.1,720.2794231646146,2.980050159598723,27.77,17.23
Pontual,12446,3573419.48,287.1138904065563,1.974610316567572,39.4,9.74
