perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,6908,93661563.35,13558.419709033004,5.025767226404169,21.87,71.54
Premium,5170,18409321.52,3560.7971992263056,3.3237911025145066,16.36,14.06
Potencial,7945,12990177.2,1635.0128634361233,2.828697293895532,25.15,9.92
Pontual,11569,5863076.41,506.79197942778114,1.963609646469012,36.62,4.48
