dia_semana,valor,transacoes
Domingo,20683.13,127
Quarta,20056.440000000002,74
Quinta,14186.130000000001,99
Sabado,29273.48,127
Segunda,13790.89,88
Sexta,9390.72,75
Terca,13308.05,60
