loja,valor,clientes
Cassol Centerlar,16910.71,15
Renner,11153.3,42
Calvin Klein e Tommy Hilfiger,6200.0,1
Centauro,5801.7300000000005,15
Colcci,5680.57,7
Békko,5131.93,7
Riachuelo,4776.43,20
C&A,4529.42,23
Luz da Lua,4457.4,5
Kings ,2700.0,1
Arezzo,2689.3999999999996,3
Cia.Marítima,2659.6,3
Cobasi,2608.18,20
BelShop,2535.61,14
Youcom,2028.8000000000002,5
Fátima Papelaria,1934.8,8
FATIMA ESPORTES,1851.93,2
Pittol,1841.8899999999999,8
Beagle,1766.9,3
Livraria Catarinense ,1652.12,26
