loja,valor,clientes
CVC,351179.57,33
Vivara ,350479.08,148
Renner,324861.98,920
Brooksfield,230426.79,89
Centauro,227316.02000000002,551
Riachuelo,207779.55,602
C&A,166390.16,529
Havan,160682.9,467
Bergerson,151633.28,4
Hering,150454.11000000002,420
Levi's,147875.26,214
Idéli Oui,143254.38,196
Pittol,126847.5,425
Makenji,123200.28,138
Le Lis Blanc,123174.3,81
Magazine Luiza,120220.02,50
IPLACE MOBILE,112144.4,38
Life Vivara,99297.39,134
Shoulder,96641.34,83
Adidas,85947.39,115
