genero,qtd_clientes,valor_total,pct_clientes
Feminino,138,148488.91,55.64516129032258
Masculino,107,59767.51,43.145161290322584
Nao Informado,2,565.02,0.8064516129032258
Outro,1,249.9,0.4032258064516129
