loja,valor,clientes
DEMOCRATA,54674.4,125
Vivara,42370.0,2
Vivo,30896.0,2
Altenburg,11020.5,1
iPlace Mobile,8314.0,1
C&A,6868.07,25
Ojo by mr.ray,5558.0,1
Nike Unite,5442.25,16
Claro,4241.6,2
Arezzo,2718.1800000000003,6
Polo Wear,2485.7599999999998,7
Ojo By Mr.ray,2321.0,3
Companhia da Moda,2134.7799999999997,5
Livrarias Catarinense,2107.74,11
Motorola,1999.0,1
Renner,1846.0,7
Maze Vale Comercio LTDA,1618.9,2
Polishop,1511.88,1
Centauro,1359.92,4
Decathlon,1233.01,6
