dia_semana,valor,transacoes
Domingo,2012559.57,7074
Quarta,871486.0,2906
Quinta,1035777.0,3214
Sabado,1791294.01,5771
Segunda,1046844.4400000001,3208
Sexta,948735.14,3212
Terca,826976.83,2516
