faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),372,394376.58,4.691638289822172
Gen X (1965-1980),1971,2336952.27,24.858115777525537
Gen Z (1997-2012),1450,1220498.0,18.287299785597174
Millennials (1981-1996),4112,4564685.49,51.860259805776266
Nao Informado,15,7922.82,0.18917896329928113
Silent (antes 1946),9,9237.83,0.11350737797956867
