faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),1084,1320401.96,5.744872542265091
25-39 (Millennials),7655,12531114.540000001,40.56918755630929
40-54 (Gen X),7227,14558593.96,38.30091684773968
55-69 (Boomers),2362,4148492.26,12.517886480470613
70+ (Silent),506,1028313.72,2.6816471461126716
Nao Informado,35,33419.9,0.18548942710265515
