loja,valor,clientes
Zara,3970022.39,4275
Vivara,2352290.85,507
Renner,1972880.54,3704
Sephora,1066183.77,1476
Centauro,927151.13,1682
C&A,879501.51,2034
iPlace Mobile,599825.95,165
Riachuelo,596224.7,1479
Life Vivara,475029.95,500
Kulkes,412374.2,11
Padrão,404989.14,172
Brooksfield,394221.65,199
Paris Cosméticos,392872.16,895
BOSS,382049.38,136
Live!,360186.34,378
Arezzo,356246.86,493
Shoulder,352831.25,314
The North Face,320775.2,159
Virus 41,305227.41,410
Track&Field,290851.33,362
