shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Balneário Shopping,BS,6641,1313,1016079.53,773.8610281797411,36.45538461538462,1751.9999999999982,132
Continente Shopping,CS,4081,1047,1209231.3599999999,1154.9487679083093,38.9510556621881,2653.024,105
Neumarkt Shopping,NK,7003,1548,1271983.7,821.6948966408269,38.688715953307394,1869.1479999999997,155
Garten Shopping,GS,4549,1094,727259.96,664.7714442413162,35.45229357798165,1410.7610000000002,110
Norte Shopping,NR,3865,795,652114.12,820.2693333333333,36.95322376738306,1845.4680000000003,80
Nações Shopping,NS,3414,809,608231.26,751.8309765142151,36.07960199004975,1460.7420000000002,81
