faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),390077.33,118857.03,1199.8,5888.83
25-39 (Millennials),1826701.69,587240.92,745.38,3376.89
40-54 (Gen X),1587588.55,518255.09,0.0,0.0
55-69 (Boomers),227984.44,152186.9,0.0,0.0
70+ (Silent),27998.65,13918.3,0.0,0.0
Nao Informado,4275.39,11378.74,7226.0,0.0
