faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),45642.23,16328.06,0.0,0.0
Gen X (1965-1980),426504.8,121927.78,0.0,0.0
Gen Z (1997-2012),178803.97,37696.59,0.0,3267.97
Millennials (1981-1996),920739.77,248879.2,0.0,100.88
Nao Informado,84.95,0.0,48.0,0.0
Silent (antes 1946),134.0,0.0,0.0,0.0
