Metrica,High Spenders,Demais Clientes
Qtd Clientes,1597.0,14369.0
Valor Total (R$),7500298.619999999,8699255.65
Ticket Medio (R$),4696.492561051972,605.418306771522
Freq Media Compras,6.752661239824671,3.126035214698309
Idade Media,44.05978462681025,41.74616721632944
% Feminino,69.69317470256732,68.22325840350754
% Masculino,30.244207889793362,31.72802561068968
