persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,12873,11688648.67,287.5225906427382,3.648178357803154,40.15520323307686,80.62758361518226,72.15413754714375
Senior Tradicional,1813,1938192.77,614.3586435925722,2.31549917264203,62.15554329840044,11.355380182888638,11.964482094358265
Comprador Seletivo,304,1684315.63,4229.091737938596,1.355263157894737,38.38157894736842,1.9040460979581613,10.397296134988038
Jovem Explorer,867,404368.62,267.6877508650519,1.8985005767012688,22.58823529411765,5.430289364900413,2.4961712727420613
Mae Moderna,43,286013.62,261.7065665765207,26.186046511627907,42.48837209302326,0.26932230990855566,1.7655647509368169
Executivo Exigente,17,85574.61,211.2173581976753,26.11764705882353,40.294117647058826,0.10647626205687086,0.5282528677870838
Senior VIP,13,57795.5,172.1399995628778,27.615384615384617,63.69230769230769,0.08142302392584241,0.3567721619787505
Jovem Engajado,36,54644.85,105.82829364517491,15.38888888888889,22.38888888888889,0.2254791431792559,0.3373231700652218
