sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
BS,Gen Z (1997-2012),404,12.268448223504404,321088.77999999997
BS,Gen X (1965-1980),970,29.456422714849683,919900.29
BS,Millennials (1981-1996),1737,52.748253871849386,1507310.7600000002
BS,Boomers (1946-1964),179,5.435772851503189,165536.39
BS,Silent (antes 1946),3,0.09110233829334953,3009.56
CS,Gen X (1965-1980),1267,30.44941119923095,1848163.06
CS,Millennials (1981-1996),2023,48.618120644075944,2652824.2
CS,Gen Z (1997-2012),537,12.905551550108147,509846.81999999995
CS,Boomers (1946-1964),321,7.714491708723864,511438.20999999996
CS,Silent (antes 1946),13,0.31242489786109107,15984.099999999999
NK,Millennials (1981-1996),1482,46.41403069213905,1161107.63
NK,Gen Z (1997-2012),326,10.209834011901034,239673.22999999998
NK,Gen X (1965-1980),1062,33.260256811775754,1014689.02
NK,Boomers (1946-1964),311,9.74005637331663,290782.92000000004
NK,Silent (antes 1946),12,0.3758221108675227,36581.82
GS,Millennials (1981-1996),831,53.20102432778489,573166.9
GS,Gen Z (1997-2012),223,14.276568501920615,166825.57
GS,Gen X (1965-1980),436,27.91293213828425,392258.78
GS,Boomers (1946-1964),70,4.481434058898848,78480.17
GS,Silent (antes 1946),2,0.12804097311139565,2125.5
NR,Millennials (1981-1996),1531,53.51275777700105,1414994.12
NR,Gen Z (1997-2012),353,12.338343236630548,292932.16000000003
NR,Gen X (1965-1980),820,28.661307235232435,766600.8200000001
NR,Boomers (1946-1964),154,5.382733310031457,383550.88
NR,Silent (antes 1946),3,0.10485844110450893,2333.93
NS,Gen X (1965-1980),311,22.750548646671543,236658.41
NS,Millennials (1981-1996),766,56.035113386978786,538425.7
NS,Gen Z (1997-2012),238,17.410387710314556,123163.67000000001
NS,Boomers (1946-1964),50,3.6576444769568397,27815.870000000003
NS,Silent (antes 1946),2,0.1463057790782736,2285.0
