perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
VIP;Balneário Shopping;Masculino;1;Vivara;342728,58999999997;25,71;58;46
VIP;Balneário Shopping;Masculino;2;Kulkes;207655,0;15,58;6;5
VIP;Balneário Shopping;Masculino;3;iPlace Mobile;200106,85;15,01;34;29
VIP;Balneário Shopping;Masculino;4;Zara;122623,24;9,2;194;130
VIP;Balneário Shopping;Masculino;5;Sandra Duwe;91284,0;6,85;9;7
VIP;Balneário Shopping;Masculino;6;Brooksfield;91264,81999999999;6,85;31;26
VIP;Balneário Shopping;Masculino;7;Dvie Joalheria;90461,0;6,79;3;3
VIP;Balneário Shopping;Masculino;8;.;67536,93000000001;5,07;55;51
VIP;Balneário Shopping;Masculino;9;Monte Carlo Joias;59717,0;4,48;14;11
VIP;Balneário Shopping;Masculino;10;Padrão;59454,9;4,46;23;18
VIP;Continente Shopping;Feminino;1;Claro;76433,72;15,54;17;11
VIP;Continente Shopping;Feminino;2;Renner;71547,49;14,55;272;198
VIP;Continente Shopping;Feminino;3;Vivara;63415,33;12,9;14;12
VIP;Continente Shopping;Feminino;4;Magazine Luiza;57231,47;11,64;22;16
VIP;Continente Shopping;Feminino;5;Empório Du Homem;47604,409999999996;9,68;39;17
VIP;Continente Shopping;Feminino;6;Polishop;38254,020000000004;7,78;14;7
VIP;Continente Shopping;Feminino;7;C&A;37100,8;7,54;150;112
VIP;Continente Shopping;Feminino;8;Nike Unite;35293,18;7,18;79;63
VIP;Continente Shopping;Feminino;9;Riachuelo;33510,48;6,81;130;93
VIP;Continente Shopping;Feminino;10;Arezzo;31363,85;6,38;62;54
VIP;Continente Shopping;Masculino;1;Vivara;107116,4;24,66;19;16
VIP;Continente Shopping;Masculino;2;Magazine Luiza;69526,07;16,01;20;16
VIP;Continente Shopping;Masculino;3;Claro;47773,0;11,0;9;8
VIP;Continente Shopping;Masculino;4;Vivo;39837,2;9,17;7;6
VIP;Continente Shopping;Masculino;5;Samsung;38499,01;8,86;8;8
VIP;Continente Shopping;Masculino;6;Lanzara;31620,0;7,28;4;4
VIP;Continente Shopping;Masculino;7;ORTOBOM;28547,010000000002;6,57;5;5
VIP;Continente Shopping;Masculino;8;Brooksfield;24686,68;5,68;15;13
VIP;Continente Shopping;Masculino;9;Nike Unite;23522,670000000002;5,42;43;35
VIP;Continente Shopping;Masculino;10;Renner;23259,07;5,35;61;49
VIP;Garten Shopping;Feminino;1;Le Lis Blanc;96827,5;17,12;43;36
VIP;Garten Shopping;Feminino;2;Coliseu;74345,95;13,14;18;15
VIP;Garten Shopping;Feminino;3;Shoulder;72925,02;12,89;75;51
VIP;Garten Shopping;Feminino;4;Renner;70832,09;12,52;276;199
VIP;Garten Shopping;Feminino;5;Vivara ;52990,9;9,37;30;26
VIP;Garten Shopping;Feminino;6;Riachuelo;43543,43;7,7;174;136
VIP;Garten Shopping;Feminino;7;Centauro;42680,56;7,55;118;103
VIP;Garten Shopping;Feminino;8;Havan;41942,55;7,41;136;106
VIP;Garten Shopping;Feminino;9;Kalunga;35279,42;6,24;222;176
VIP;Garten Shopping;Feminino;10;Bergerson;34292,5;6,06;5;5
VIP;Garten Shopping;Masculino;1;Vivara ;122131,64;30,84;20;19
VIP;Garten Shopping;Masculino;2;CVC;72260,28;18,24;8;8
VIP;Garten Shopping;Masculino;3;Bergerson;51850,0;13,09;1;1
VIP;Garten Shopping;Masculino;4;Conecta Store;31984,010000000002;8,08;6;4
VIP;Garten Shopping;Masculino;5;Magazine Luiza;26317,71;6,64;12;9
VIP;Garten Shopping;Masculino;6;Outback Steakhouse;26027,25;6,57;84;27
VIP;Garten Shopping;Masculino;7;Padrao Joinville Ltda;19682,1;4,97;9;9
VIP;Garten Shopping;Masculino;8;Havan;16262,810000000001;4,11;36;31
VIP;Garten Shopping;Masculino;9;Idéli Oui;15758,58;3,98;13;11
VIP;Garten Shopping;Masculino;10;Renner;13786,82;3,48;51;41
VIP;Nações Shopping;Feminino;1;Renner;12843,9;23,14;54;36
VIP;Nações Shopping;Feminino;2;C&A;5941,23;10,7;25;18
VIP;Nações Shopping;Feminino;3;Samsung;5702,5;10,27;2;1
VIP;Nações Shopping;Feminino;4;Essence Parfums;5423,9;9,77;5;3
VIP;Nações Shopping;Feminino;5;Tokaia;4998,0;9,0;1;1
VIP;Nações Shopping;Feminino;6;Riachuelo;4516,28;8,14;21;16
VIP;Nações Shopping;Feminino;7;Centauro;4494,72;8,1;14;14
VIP;Nações Shopping;Feminino;8;Vialaser;4164,26;7,5;4;2
VIP;Nações Shopping;Feminino;9;Cassol Centerlar;3826,98;6,89;10;8
VIP;Nações Shopping;Feminino;10;Livraria Catarinense ;3604,75;6,49;25;22
VIP;Nações Shopping;Masculino;1;Las Leñas Parrilla Uruguaya;12883,0;26,45;57;2
VIP;Nações Shopping;Masculino;2;Cassol Centerlar;8249,7;16,94;4;3
VIP;Nações Shopping;Masculino;3;Samsung;7499,0;15,4;1;1
VIP;Nações Shopping;Masculino;4;Renner;6008,620000000001;12,34;11;7
VIP;Nações Shopping;Masculino;5;Camicado;4949,620000000001;10,16;3;3
VIP;Nações Shopping;Masculino;6;Me Linda;2568,88;5,27;50;8
VIP;Nações Shopping;Masculino;7;Empório Du Homem;1821,5;3,74;2;2
VIP;Nações Shopping;Masculino;8;Calvin Klein e Tommy Hilfiger;1767,0;3,63;1;1
VIP;Nações Shopping;Masculino;9;Riachuelo;1634,1100000000001;3,36;12;9
VIP;Nações Shopping;Masculino;10;Bagaggio;1319,7;2,71;2;2
VIP;Neumarkt Shopping;Feminino;1;Le Lis ;162140,57;19,42;78;52
VIP;Neumarkt Shopping;Feminino;2;Renner;113707,7;13,62;392;286
VIP;Neumarkt Shopping;Feminino;3;Shoulder;104665,19;12,54;120;85
VIP;Neumarkt Shopping;Feminino;4;Vivara;92398,55;11,07;22;21
VIP;Neumarkt Shopping;Feminino;5;Life by Vivara;65515,4;7,85;82;60
VIP;Neumarkt Shopping;Feminino;6;Centauro;63236,19;7,58;185;149
VIP;Neumarkt Shopping;Feminino;7;Track & Field;62862,23;7,53;90;68
VIP;Neumarkt Shopping;Feminino;8;Livrarias Catarinense;62141,57;7,44;401;285
VIP;Neumarkt Shopping;Feminino;9;Havan;56728,78;6,8;258;196
VIP;Neumarkt Shopping;Feminino;10;Riachuelo;51385,29;6,16;205;153
VIP;Neumarkt Shopping;Masculino;1;Cvc Viagens;111802,74;29,87;6;5
VIP;Neumarkt Shopping;Masculino;2;Vivara;68052,94;18,18;20;18
VIP;Neumarkt Shopping;Masculino;3;Samsung;45359,369999999995;12,12;11;10
VIP;Neumarkt Shopping;Masculino;4;Brooksfield;24739,64;6,61;17;15
VIP;Neumarkt Shopping;Masculino;5;Centauro;23632,72;6,31;64;52
VIP;Neumarkt Shopping;Masculino;6;Game Mania;20871,59;5,58;9;9
VIP;Neumarkt Shopping;Masculino;7;Claro;20704,0;5,53;5;3
VIP;Neumarkt Shopping;Masculino;8;Anjos Colchões & Sofás;20618,0;5,51;4;4
VIP;Neumarkt Shopping;Masculino;9;Madero;19420,54;5,19;100;68
VIP;Neumarkt Shopping;Masculino;10;Baier Joalheria;19076,08;5,1;4;4
VIP;Norte Shopping;Feminino;1;Magazine Luiza;74240,28;20,78;25;21
VIP;Norte Shopping;Feminino;2;Samsung;49622,0;13,89;9;7
VIP;Norte Shopping;Feminino;3;Havan;41335,61;11,57;144;108
VIP;Norte Shopping;Feminino;4;Casas Bahia;37564,0;10,51;13;11
VIP;Norte Shopping;Feminino;5;Atacadão;32387,11;9,06;185;101
VIP;Norte Shopping;Feminino;6;Vivo;30888,0;8,64;7;5
VIP;Norte Shopping;Feminino;7;Sabor Brasileiro;30760,77;8,61;193;46
VIP;Norte Shopping;Feminino;8;Renner;27226,93;7,62;95;79
VIP;Norte Shopping;Feminino;9;Idéli.oui;17256,61;4,83;43;32
VIP;Norte Shopping;Feminino;10;Pittol;16028,37;4,49;67;48
VIP;Norte Shopping;Masculino;1;CVC;58392,6;25,02;3;3
VIP;Norte Shopping;Masculino;2;Magazine Luiza;35499,380000000005;15,21;11;10
VIP;Norte Shopping;Masculino;3;Samsung;30789,0;13,19;6;5
VIP;Norte Shopping;Masculino;4;Casas Bahia;30731,36;13,17;10;10
VIP;Norte Shopping;Masculino;5;Atacadão;21711,920000000002;9,3;87;48
VIP;Norte Shopping;Masculino;6;Havan;16310,73;6,99;46;31
VIP;Norte Shopping;Masculino;7;Vivara;13524,57;5,8;5;4
VIP;Norte Shopping;Masculino;8;Vivo;10846,1;4,65;3;3
VIP;Norte Shopping;Masculino;9;Sabor Brasileiro;9171,18;3,93;44;15
VIP;Norte Shopping;Masculino;10;Motorola;6401,0;2,74;1;1
