faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),84,76223.74,3.5472972972972974
25-39 (Millennials),941,932522.74,39.73817567567568
40-54 (Gen X),1025,1120202.44,43.28547297297297
55-69 (Boomers),282,331536.58,11.908783783783784
70+ (Silent),33,68081.79,1.3935810810810811
Nao Informado,3,2221.3900000000003,0.1266891891891892
