loja,valor,clientes
Renner,85609.67,270
Havan,45492.95,192
Riachuelo,33600.51,132
GrandVision,31306.96,9
Centauro,31081.760000000002,81
Ri Happy,27784.89,85
Vivo,25196.0,2
Cobasi,24110.87,100
Panvel Farmácias,22919.42,146
Madero,22214.35,85
Le Lis ,22207.0,10
Shoulder,21529.36,18
Livrarias Catarinense,20799.9,196
Adidas,20245.96,26
Lojas Americanas,18840.85,239
Luz da Lua,17295.010000000002,15
Camicado,15886.08,56
Life by Vivara,15787.07,21
Idéli.Oui,15379.49,19
Maze,15226.11,17
