faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),105,53709.72,8.203125
25-39 (Millennials),546,341491.15,42.65625
40-54 (Gen X),505,546943.22,39.453125
55-69 (Boomers),101,94098.45,7.890625
70+ (Silent),15,10577.279999999999,1.171875
Nao Informado,8,1955.22,0.625
