segmento,valor,clientes
Moda,111862.09,240
Gastronomia,62618.61,342
Eletrônicos,42793.54,13
Beleza e Bem-estar,36318.94,133
Casa e Decoração,32941.74,115
Moda Feminina,28140.62,23
Calçados,21864.62,63
Esportes,20050.99,50
Joalheria,17394.7,15
Papelaria,13800.04,111
Livrarias,12599.91,100
Farmácias,10601.97,63
Presentes e Acessórios,10221.4,31
Telefonia,9697.0,2
Pets,9556.12,60
Infantil,8233.5,41
Eletrodomésticos,6471.17,90
Ótica,6466.9,6
Serviços,1649.0,47
Lazer,570.5,10
