loja,valor,clientes
Renner,33232.5,117
Havan,24236.72,88
Samsung,21482.0,1
Centauro,19601.03,49
Farm,15633.55,13
Riachuelo,14153.84,56
Kalunga,13800.04,111
Madero,12795.83,47
Livrarias Catarinense,12599.91,100
Shoulder,12507.07,10
iPlace Mobile,11133.54,5
Panvel Farmácias,10601.97,63
Vivo,9697.0,2
Cobasi,9556.12,60
Game Mania,8818.5,4
Brooksfield,8791.11,8
Idéli.Oui,8683.29,10
LIVE!,8470.41,12
Maze,8396.55,9
Me.Linda,8360.61,62
