loja,valor,clientes
Havan,15908.68,42
Atacadão,13025.65,48
Pittol,6944.99,17
Renner,6881.63,26
Riachuelo,5907.07,19
Vivara,3788.8,2
Centauro,3188.63,13
Cacau Show,3040.99,22
Lojas Americanas,3013.5499999999997,28
Kalunga,2618.59,18
Gloriosa Cosméticos,1880.79,15
Cobasi,1776.13,24
Burger King,1595.4,26
Livrarias Catarinense,1393.15,13
Mc Donalds ,1311.2,21
Beagle,1267.9,4
Lupo,1225.0,5
O Boticário,1128.7,5
Samsung,1108.0,1
JCanedo,1035.35,2
