faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),4,2051.27,2.5
Gen X (1965-1980),36,23386.38,22.5
Gen Z (1997-2012),25,11771.09,15.625
Millennials (1981-1996),93,52763.33,58.12500000000001
Nao Informado,2,182.6,1.25
