faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),445,437908.45,5.249498643387991
Gen X (1965-1980),2443,2416281.26,28.819157720891823
Gen Z (1997-2012),1390,1089120.67,16.3973103692344
Millennials (1981-1996),4190,4027013.25,49.427863631001536
Nao Informado,1,503.0,0.011796626164916835
Silent (antes 1946),8,9745.06,0.09437300931933468
