loja,valor,clientes
Havan,915051.68,1772
Magazine Luiza,627003.66,263
Pittol,559197.5,1728
Renner,409486.79,1225
Atacadão,371845.62,1050
Riachuelo,363204.96,1150
Centauro,318408.8,719
Idéli.oui,292276.77,579
Casas Bahia,269503.66,135
Samsung,246698.0,71
CVC,170703.22,14
Vivara,169369.87,124
Superlegal Brinquedos,161968.72,521
Avatim,139536.13,645
Sabor Brasileiro,132269.01,615
Vivo,131376.92,34
Toni Toys ,122009.17,376
Game Mania,116432.73,59
O Boticário,114818.34,436
Cacau Show,110316.22,655
