dia_semana,valor,transacoes
Domingo,1406038.92,5306
Quarta,1077580.77,3750
Quinta,711951.73,2432
Sabado,1119834.43,4362
Segunda,1491944.06,5096
Sexta,829136.64,3300
Terca,1344085.14,5183
