faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),144,162950.3,3.862660944206009
25-39 (Millennials),1379,1886791.3,36.99034334763949
40-54 (Gen X),1606,2648123.28,43.0793991416309
55-69 (Boomers),487,802922.03,13.063304721030041
70+ (Silent),112,327687.66,3.004291845493562
