faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),370,270392.15,5.562236921226699
25-39 (Millennials),2332,2296912.03,35.057125676488276
40-54 (Gen X),2741,3443819.24,41.205652435357784
55-69 (Boomers),1006,1268777.63,15.123271196632594
70+ (Silent),193,233460.24,2.9013830426939267
Nao Informado,10,8144.719999999999,0.15033072760072158
