genero,qtd_clientes,valor_total,pct_clientes
Feminino,4391,4786676.93,66.01022248947685
Masculino,2246,2723605.77,33.764281419122064
Nao Informado,11,9015.38,0.16536380036079376
Outro,4,2207.9300000000003,0.06013229104028864
