faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),1103,1115646.16,5.277511961722488
25-39 (Millennials),7344,10148254.88,35.13875598086124
40-54 (Gen X),8439,16794403.46,40.377990430622006
55-69 (Boomers),3321,6352824.8,15.889952153110048
70+ (Silent),688,1145477.42,3.291866028708134
Nao Informado,5,3527.01,0.023923444976076555
