shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,529,535196.01,2.9243856332703215,2.9262759924385633,3.425330812854442,9.275992438563327,1011.712684310019,94,211621.88,2251.296595744681,157,213270.92,1358.4135031847134,161,90689.08,563.2862111801243,117,19614.13,167.64213675213676,26.76
Neumarkt Shopping,551,482127.89,3.0961887477313974,3.2286751361161525,3.206896551724138,9.531760435571687,875.0052450090744,126,226677.22,1799.0255555555555,154,162317.34,1054.0087012987012,159,78330.24,492.6430188679246,112,14803.09,132.17044642857144,24.11
Continente Shopping,761,435084.2,3.1274638633377134,3.136662286465177,2.7726675427069645,9.036793692509855,571.726938239159,138,219304.88,1589.1657971014492,201,129324.39,643.4049253731343,234,66728.74,285.16555555555556,188,19726.19,104.92654255319148,21.75
Garten Shopping,477,294872.68,2.9622641509433962,2.9454926624737947,3.0230607966457024,8.930817610062894,618.1817190775681,82,110395.53,1346.2869512195123,127,106988.52,842.4292913385827,135,58767.32,435.31348148148146,133,18721.31,140.7617293233083,14.74
Norte Shopping,241,136751.9,2.796680497925311,2.8132780082987554,2.8215767634854774,8.431535269709544,567.4352697095435,25,28261.18,1130.4472,64,63502.56,992.2275,80,35216.48,440.206,72,9771.68,135.71777777777777,6.84
Nações Shopping,278,115925.53,2.8453237410071943,2.568345323741007,2.5179856115107913,7.931654676258993,416.998309352518,27,33227.55,1230.65,56,31820.08,568.2157142857143,93,37710.17,405.48569892473114,102,13167.73,129.09539215686274,5.8
