perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,176,711150.0,4040.625,8.829545454545455,6.2,35.56
Premium,366,503420.79,1375.4666393442621,7.278688524590164,12.9,25.17
Potencial,635,451095.5,710.3866141732284,4.937007874015748,22.38,22.56
Pontual,1660,334291.92,201.38067469879516,2.6048192771084335,58.51,16.71
