shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,529,535196.01,316.4668780931731,385,473246.45,365.286662750222,51,33321.020000000004,250.9150377231701,49,20361.98,188.69387609329448,44,8266.56,107.56696590909091,70,260593.74,878.5055634686742,94,131001.96,404.70955854836484,124,91386.34,310.90323273634965,241,52213.97,121.66344276194069,98,26.76
Neumarkt Shopping,551,482127.89,207.52092887771306,425,442866.49,230.87892737187875,55,19369.12,122.25788304473303,37,12874.710000000001,169.1004039039039,34,7017.57,95.28203431372549,48,212773.52000000002,656.7920406769377,77,109108.46,358.67161107184285,129,92576.77,204.93669150011868,297,67669.14,96.84668889925814,75,24.11
Continente Shopping,761,435084.2,145.64584507307532,410,331976.53,166.17826569242487,107,44169.83,150.4129950695722,110,31254.82,106.55916659294812,134,27683.02,111.10224156005687,20,112945.24,748.1577936507937,90,120473.72,285.44178366082593,150,107048.32,200.7326172480217,501,94616.92,79.98738345492387,43,21.75
Garten Shopping,477,294872.68,192.75726998289593,325,233400.44,200.92599474998806,69,39253.47,237.8870284679089,47,16588.41,149.57137284701113,36,5630.36,88.89472222222223,20,67622.69,829.7298987025831,65,88748.7,290.6401107767506,123,85384.55,247.25094686539651,269,53116.74,96.8295395645247,38,14.74
Norte Shopping,241,136751.9,217.36352188847394,150,105525.45,235.57299755620386,43,15865.64,145.21872246358294,25,10336.91,280.8195296969697,23,5023.9,164.5115579710145,10,36237.54,1466.5629516908211,26,34529.770000000004,361.74069888124694,53,36968.96,256.9464531296796,152,29015.63,96.68130968045114,17,6.84
Nações Shopping,278,115925.53,164.25323848702962,139,80401.18000000001,198.2209096993076,47,17614.54,160.02460017730496,48,11444.76,134.24881746031747,44,6465.05,94.19532738095239,8,20977.27,809.2334387487513,14,19558.18,318.7512240665497,56,37730.56,255.97283563088698,200,37659.52,101.9576842857143,13,5.8
