shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,529,535196.01,3.0,3.0,3.0,9.0,1011.712684310019,88,207941.39,2362.970340909091,140,201669.05,1440.4932142857142,171,101082.86,591.1278362573099,130,24502.71,188.4823846153846,26.76
Neumarkt Shopping,551,482127.89,3.0036297640653356,2.9963702359346644,2.9963702359346644,8.996370235934664,875.0052450090744,92,197591.08000000002,2147.7291304347827,153,174490.64,1140.4616993464053,163,85321.04,523.441963190184,143,24725.13,172.903006993007,24.11
Continente Shopping,761,435084.2,3.002628120893561,2.997371879106439,2.997371879106439,8.997371879106439,571.726938239159,128,199284.89,1556.913203125,213,146805.31,689.2268075117371,229,69447.31,303.2633624454148,191,19546.69,102.33869109947643,21.75
Garten Shopping,477,294872.68,3.0,3.0,3.0,9.0,618.1817190775681,84,112503.62,1339.3288095238095,129,106997.65,829.4391472868217,138,58275.13,422.2835507246377,126,17096.28,135.6847619047619,14.74
Norte Shopping,241,136751.9,3.008298755186722,2.991701244813278,2.991701244813278,8.991701244813278,567.4352697095435,42,53030.87,1262.639761904762,64,45766.3,715.0984375,77,31128.37,404.26454545454544,58,6826.36,117.69586206896551,6.84
Nações Shopping,278,115925.53,3.0,3.0,3.0,9.0,416.998309352518,48,44937.64,936.2008333333333,76,40310.88,530.4063157894736,84,24136.34,287.33738095238095,70,6540.67,93.43814285714286,5.8
