loja,valor,clientes
Vivara,148158.35,32
Renner,96590.07,245
Nike Unite,63673.97,126
C&A,56266.65,146
iPlace Mobile,52210.61,13
Riachuelo,39053.26,123
Lanzara,39013.31,14
Decathlon,35036.42,118
IDELI.OUI,34407.659999999996,48
Centauro,33796.81,93
Polishop,33711.99,25
DEMOCRATA,33394.6,64
Empório Du Homem,32133.739999999998,31
Brooksfield,24797.53,19
Damyller ,23708.0,21
Maze Vale Comercio LTDA,23670.03,22
Companhia da Moda,21947.56,31
Youcom,21056.37,42
Arezzo,20531.75,34
Vivo,17431.0,6
