faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),179,139131.08,5.6183301946013815
25-39 (Millennials),1335,1345866.57,41.90207156308851
40-54 (Gen X),1331,1468744.72,41.77652228499686
55-69 (Boomers),300,333252.6,9.416195856873824
70+ (Silent),38,325705.81,1.1927181418706843
Nao Informado,3,1002.96,0.09416195856873823
