shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,1049,1214411.84,333.2370520544932,595,951448.65,405.7562696404265,153,129556.5,308.0742345321527,159,92697.69,251.35483322375242,142,40709.0,148.1683859374194,170,664842.72,808.4231523388258,197,278809.24,437.0024000192709,240,173095.23,287.7794184997447,442,97664.65,128.90768883218968,174,26.1
Neumarkt Shopping,1168,1046297.88,223.28176043696732,665,770106.84,239.5652659534495,183,134200.46,244.8094740978077,172,96172.09,208.54767548266258,148,45818.49,140.6206783001158,120,403756.52,611.5107663576725,225,319957.24,281.40134421608144,269,197512.81,239.26009648532334,554,125071.31,107.82587693914589,122,22.49
Continente Shopping,1175,927925.6900000001,214.06674954763918,577,653024.94,241.28742909483884,195,115279.01,206.66960107849067,207,111244.81999999999,234.03592522792238,196,48376.92,120.20191529728775,98,376963.95,774.10299747351,166,231367.6,330.6899209451317,260,185292.73,219.17565093918813,651,134301.41,97.9817831720296,100,19.94
Garten Shopping,781,604217.99,213.66410718604678,477,469238.85,232.34476338306587,131,71832.28,204.35110303918148,99,45549.19,200.65840822000672,74,17597.67,127.13565765765766,60,196464.93,667.685810392263,133,185658.28,294.87830447515125,180,129355.08,231.62015680491527,408,92739.7,112.50018717815408,62,12.99
Nações Shopping,699,511048.02,208.70571093055042,275,283752.67,245.53581199439157,136,112915.13,225.53770730734408,159,82427.08,203.15796845908676,129,31953.14,119.28448421087957,50,176179.74,716.4723958784666,106,145904.7,319.1507178647887,156,107704.32,224.92568784118302,387,81259.26,106.31340762180685,51,10.98
Norte Shopping,539,349187.95,199.66662774900976,211,195386.97,225.59195641821898,116,75548.81,219.61192285141047,99,47546.6,177.541489074496,113,30705.57,150.16654056047196,32,100475.94,753.1372430893207,66,89482.59,326.1704576319066,132,93894.46,233.6698194530527,309,65334.96,100.80341167103303,33,7.5
