perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;4801,4;26,89;22;17
Pontual;Balneário Shopping;Feminino;2;Centauro;2759,81;15,46;7;6
Pontual;Balneário Shopping;Feminino;3;C&A;2397,69;13,43;9;9
Pontual;Balneário Shopping;Feminino;4;Zara;1827,48;10,24;10;10
Pontual;Balneário Shopping;Feminino;5;Bibi;1314,85;7,36;2;2
Pontual;Balneário Shopping;Feminino;6;Riachuelo;1314,85;7,36;7;7
Pontual;Balneário Shopping;Feminino;7;Burger King;1068,0;5,98;18;12
Pontual;Balneário Shopping;Feminino;8;Lojas Americanas;847,78;4,75;26;17
Pontual;Balneário Shopping;Feminino;9;Mac;767,0;4,3;2;2
Pontual;Balneário Shopping;Feminino;10;Camicado;754,92;4,23;2;2
Pontual;Balneário Shopping;Masculino;1;Renner;1478,8000000000002;27,17;6;5
Pontual;Balneário Shopping;Masculino;2;Zara;651,5;11,97;3;1
Pontual;Balneário Shopping;Masculino;3;Vivara;533,0;9,79;2;2
Pontual;Balneário Shopping;Masculino;4;C&A;479,96000000000004;8,82;2;2
Pontual;Balneário Shopping;Masculino;5;Natura;476,34;8,75;1;1
Pontual;Balneário Shopping;Masculino;6;Calvin Klein;468,01;8,6;1;1
Pontual;Balneário Shopping;Masculino;7;Riachuelo;441,22;8,11;4;4
Pontual;Balneário Shopping;Masculino;8;Nba Store Balneario Camboriu;320,97;5,9;1;1
Pontual;Balneário Shopping;Masculino;9;Bacio di Latte;313,4;5,76;8;2
Pontual;Balneário Shopping;Masculino;10;Ótica chilli beans;279,98;5,14;1;1
Pontual;Continente Shopping;Feminino;1;Nike Unite;3912,83;20,97;11;9
Pontual;Continente Shopping;Feminino;2;Renner;3546,1;19,01;13;12
Pontual;Continente Shopping;Feminino;3;C&A;2591,69;13,89;10;10
Pontual;Continente Shopping;Feminino;4;Lojas Americanas;2306,42;12,36;45;33
Pontual;Continente Shopping;Feminino;5;Riachuelo;1314,81;7,05;10;9
Pontual;Continente Shopping;Feminino;6;Studio Z;1121,85;6,01;8;6
Pontual;Continente Shopping;Feminino;7;Centauro;1059,93;5,68;4;4
Pontual;Continente Shopping;Feminino;8;Arquipélago  Sushi;1001,0;5,37;3;3
Pontual;Continente Shopping;Feminino;9;Pernambucanas;929,72;4,98;8;7
Pontual;Continente Shopping;Feminino;10;Arezzo;871,92;4,67;1;1
Pontual;Continente Shopping;Masculino;1;Nike Unite;2861,76;33,33;9;7
Pontual;Continente Shopping;Masculino;2;Arquipélago  Sushi;1384,9;16,13;3;3
Pontual;Continente Shopping;Masculino;3;Lua Luá;698,4;8,13;1;1
Pontual;Continente Shopping;Masculino;4;Centauro;649,98;7,57;2;2
Pontual;Continente Shopping;Masculino;5;Panvel Farmácias;595,39;6,93;2;2
Pontual;Continente Shopping;Masculino;6;Decathlon;519,9399999999999;6,06;4;4
Pontual;Continente Shopping;Masculino;7;Renner;499,70000000000005;5,82;2;2
Pontual;Continente Shopping;Masculino;8;Livrarias Catarinense;495,8;5,77;4;4
Pontual;Continente Shopping;Masculino;9;Studio Z;459,94;5,36;4;4
Pontual;Continente Shopping;Masculino;10;Óticas Chilli Beans;419,98;4,89;1;1
