shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,1049,1214411.84,3.0,3.0,3.0,9.0,1157.6852621544328,162,444324.07,2742.7411728395064,298,445109.92,1493.6574496644296,331,256041.17,773.5382779456194,258,68936.68,267.1964341085271,26.1
Neumarkt Shopping,1168,1046297.88,3.0,3.0,3.0,9.0,895.8029794520548,197,374471.08,1900.8684263959392,342,414570.13,1212.1933625730994,331,198186.11000000002,598.749577039275,298,59070.56,198.22335570469798,22.49
Continente Shopping,1175,927925.6900000001,3.0,3.0,3.0,9.0,789.7239914893618,188,379945.03,2020.9842021276597,344,354536.6,1030.6296511627907,353,146345.2,414.57563739376775,290,47098.86,162.4098620689655,19.94
Garten Shopping,781,604217.99,3.0025608194622277,2.9974391805377723,2.9974391805377723,8.997439180537771,773.6465941101152,128,217415.74,1698.56046875,218,233120.63,1069.3606880733946,239,119731.94,500.97046025104606,196,33949.68,173.2126530612245,12.99
Nações Shopping,699,511048.02,3.0,3.0,3.0,9.0,731.1130472103005,127,215337.55,1695.5712598425196,188,177901.02,946.2820212765957,199,89394.59,449.2190452261306,185,28414.86,153.59383783783784,10.98
Norte Shopping,539,349187.95,3.0,3.0,3.0,9.0,647.8440630797774,86,112074.28,1303.1893023255814,148,136658.16,923.365945945946,164,76557.97,466.81689024390244,141,23897.54,169.48609929078015,7.5
