genero,qtd_clientes,valor_total,pct_clientes
Feminino,1174,1030219.74,74.11616161616162
Masculino,405,349978.74,25.568181818181817
Nao Informado,4,1874.33,0.25252525252525254
Outro,1,3085.0,0.06313131313131314
