loja,valor,clientes
Renner,95309.57,296
Havan,70919.3,242
Centauro,56897.0,156
Riachuelo,38171.53,160
TNG,35638.76,58
Ri Happy,34977.83,130
Brooksfield,30687.52,22
Shoulder,29332.81,19
Panvel Farmácias,26850.12,203
Vivara,26809.8,12
Swarovski,26761.2,8
Lojas Americanas,25505.21,275
GrandVision,24826.95,7
Livrarias Catarinense,24037.97,191
OJO,23197.5,7
Kalunga,23190.13,208
Track & Field,22370.14,25
Luz da Lua,21732.1,23
Adidas,21671.66,41
Idéli.Oui,21369.14,24
