sigla,segmento,valor,clientes
CS,Moda,107498.59,211
CS,Gastronomia,39189.3,271
CS,Telefonia,29514.7,9
CS,Calçados,22775.5,69
CS,Esportes,21228.86,80
CS,Joalheria,19239.75,16
CS,Papelaria,13133.14,78
CS,Beleza e Bem-estar,12091.69,91
CS,Eletrônicos,10516.9,2
CS,Infantil,6881.44,35
CS,Moda Feminina,6142.32,17
CS,Casa e Decoração,5935.95,22
CS,Eletrodomésticos,5649.49,51
CS,Serviços,5467.0,1
CS,Livrarias,5359.12,48
CS,Pets,4632.55,38
CS,Presentes e Acessórios,2803.65,13
CS,Farmácias,2703.15,38
CS,Ótica,2441.41,5
BS,Moda,145248.8,210
BS,Beleza e Bem-estar,42100.22,124
BS,Calçados,32565.1,65
BS,Gastronomia,26934.46,153
BS,Infantil,21805.98,58
BS,Moda Feminina,21505.65,22
BS,Casa e Decoração,18998.11,34
BS,Esportes,15817.39,36
BS,Telefonia,13696.0,4
BS,Joalheria,13487.720000000001,10
BS,Eletrônicos,11422.4,11
BS,Presentes e Acessórios,10749.74,39
BS,Eletrodomésticos,10725.81,6
BS,Papelaria,10688.48,49
BS,Livrarias,8498.65,40
BS,Ótica,2596.5,3
BS,Farmácias,1832.74,10
BS,Supermercado,1823.8,23
BS,Serviços,243.5,2
BS,Gastronomia - Restaurante,42.0,1
NK,Moda,118382.92,228
NK,Gastronomia,25777.76,186
NK,Casa e Decoração,19435.02,78
NK,Beleza e Bem-estar,18376.27,73
NK,Calçados,18369.25,51
NK,Moda Feminina,17223.45,25
NK,Presentes e Acessórios,13610.11,31
NK,Esportes,13462.16,47
NK,Joalheria,13260.92,16
NK,Papelaria,12806.11,83
NK,Pets,12286.119999999999,43
NK,Eletrônicos,9541.22,12
NK,Ótica,8931.3,10
NK,Livrarias,8480.13,68
NK,Infantil,6468.15,36
NK,Farmácias,4769.58,42
NK,Eletrodomésticos,3361.0,51
NK,Telefonia,1795.0,4
NK,Serviços,29.4,1
NR,Moda,17098.63,45
NR,Telefonia,13204.6,1
NR,Eletrodomésticos,12504.5,35
NR,Calçados,12421.71,32
NR,Casa e Decoração,10621.23,37
NR,Supermercado,10439.94,41
NR,Joalheria,6189.01,11
NR,Gastronomia,5260.47,59
NR,Papelaria,5142.12,35
NR,Eletrônicos,5130.0,2
NR,Beleza e Bem-estar,4020.25,16
NR,Esportes,3338.7200000000003,11
NR,Livrarias,2335.6,16
NR,Pets,2056.7,16
NR,Infantil,1074.8799999999999,6
NR,Lazer,540.0,1
NR,Gastronomia - Sorvetes,301.8,8
NR,Ótica,299.98,1
NR,Presentes e Acessórios,266.8,5
GS,Moda,98914.84,217
GS,Gastronomia,23390.83,211
GS,Esportes,19068.11,43
GS,Beleza e Bem-estar,18549.22,60
GS,Calçados,18102.54,58
GS,Casa e Decoração,16823.79,61
GS,Telefonia,11537.23,7
GS,Moda Feminina,8029.58,9
GS,Presentes e Acessórios,7492.29,43
GS,Joalheria,6558.1,12
GS,Papelaria,6177.37,49
GS,Infantil,4913.67,24
GS,Pets,3933.22,32
GS,Eletrônicos,3586.4,14
GS,Livrarias,3426.06,39
GS,Farmácias,2050.34,24
GS,Ótica,2000.95,6
GS,Kids,102.0,2
GS,Eletrodomésticos,59.9,1
GS,Gastronomia - Sorvetes,34.0,1
NS,Moda,53088.06,98
NS,Casa e Decoração,19852.83,30
NS,Gastronomia,9954.61,91
NS,Esportes,8043.53,18
NS,Beleza e Bem-estar,6842.639999999999,42
NS,Calçados,5046.22,15
NS,Calçados Femininos,4457.4,5
NS,Pets,2608.18,20
NS,Joalheria,2532.58,6
NS,Eletrônicos,1992.3700000000001,4
NS,Papelaria,1934.8,8
NS,Livrarias,1652.12,26
NS,Infantil,935.88,8
NS,Farmácias,737.55,5
NS,Eletrodomésticos,588.5699999999999,14
NS,Presentes e Acessórios,399.5,3
NS,Gastronomia - Restaurante,22.0,1
