faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),697.2208641975309,505.1933333333333,0.0,809.1
25-39 (Millennials),631.7189985486212,696.6638135593221,475.82,6.99
40-54 (Gen X),843.990220472441,808.677198275862,302.92,0.0
55-69 (Boomers),936.9915596330276,745.8788888888889,0.0,0.0
70+ (Silent),930.82625,634.7583333333333,0.0,0.0
Nao Informado,15.0,0.0,0.0,0.0
