faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),9,30599.41,3399.9344444444446,4.30622009569378
25-39 (Millennials),75,236214.66,3149.5288,35.88516746411483
40-54 (Gen X),105,337334.46,3212.709142857143,50.23923444976076
55-69 (Boomers),18,66991.13,3721.7294444444447,8.61244019138756
70+ (Silent),2,4247.79,2123.895,0.9569377990430622
