Metrica,High Spenders,Demais Clientes
Qtd Clientes,209.0,1872.0
Valor Total (R$),675387.45,872652.2
Ticket Medio (R$),3231.518899521531,466.16036324786324
Freq Media Compras,6.842105263157895,3.3381410256410255
Idade Media,41.51048951048951,40.49231754161332
% Feminino,77.51196172248804,72.70299145299145
% Masculino,22.48803827751196,26.976495726495724
