persona,qtd_clientes,valor_total,ticket_medio,freq_media,idade_media,pct_clientes,pct_valor
Cliente Regular,123824,191507561.18,398.86161449001844,4.722299392686393,39.76855149415612,75.90836362744678,62.767883287135795
Mae Moderna,2773,30821714.21,278.3313709329079,49.770645510277674,40.699242697439594,1.6999442138754193,10.102022856551187
Senior Tradicional,17799,25059942.89,770.5546113920258,2.266812742288893,62.66037417832462,10.911398147410237,8.213563792519746
Comprador Seletivo,3985,23216498.76,4432.078241321623,1.3739021329987453,38.246547828270145,2.442941829171852,7.609362656620789
Executivo Exigente,1586,16338612.28,266.9872468176597,48.80517023959647,37.395833333333336,0.9722724569803155,5.355089388355207
Jovem Explorer,11303,7693260.68,383.0867966469079,1.9293992745288862,22.274263469875255,6.929127100408894,2.521517612591169
Senior VIP,524,6773530.79,337.7050146651644,46.43893129770992,61.80152671755725,0.32122999209185704,2.2200699933144055
Jovem Engajado,1329,3693259.27,192.89170711224887,17.08352144469526,22.322046651617757,0.8147226326146527,1.2104904129117078
