faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),18,11910.41,2.898550724637681
Gen X (1965-1980),138,111144.64,22.22222222222222
Gen Z (1997-2012),108,76091.75,17.391304347826086
Millennials (1981-1996),356,217404.67,57.326892109500804
Silent (antes 1946),1,701.6,0.1610305958132045
