dia_semana,valor,transacoes
Domingo,100228.08,594
Quarta,46321.979999999996,289
Quinta,50053.39,282
Sabado,85482.12,620
Segunda,52383.46,403
Sexta,41208.16,341
Terca,41575.88,346
