dia_semana,valor,transacoes
Domingo,1639109.49,6195
Quarta,820550.4,2779
Quinta,911780.83,3064
Sabado,1163001.8,4252
Segunda,1656679.41,5520
Sexta,818148.38,2979
Terca,1107270.76,3783
