loja,valor,clientes
Zara,47108.3,104
Vivara,43210.03,17
Renner,33503.79,94
Sephora,25655.64,47
Centauro,16173.99,47
Kalunga,15175.16,83
iPlace Mobile,12658.1,3
Paris Cosméticos,12291.05,40
Livrarias Catarinense,12121.44,84
C&A,12045.960000000001,42
Riachuelo,11829.57,43
Live!,11582.08,19
Tok&Stok,11316.22,22
Outback Steakhouse,10464.12,34
Osklen,9802.0,3
Camicado,9213.18,17
Track&Field,8884.0,13
Superlegal Brinquedos,8866.86,46
Lua Luá,8508.2,11
Kipling,6850.9,7
