perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,626,11792358.52,18837.63341853035,1.8562300319488818,39.08,87.5
Premium,282,992874.26,3520.8307092198584,1.475177304964539,17.6,7.37
Potencial,299,506433.22,1693.7565886287625,1.471571906354515,18.66,3.76
Pontual,395,185637.26,469.96774683544305,1.2075949367088608,24.66,1.38
