perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,228,522191.89,3.1052631578947367,4.5131578947368425,4.719298245614035,4.56140350877193,13.793859649122806,2290.315307017544,14.23,35.35
Premium,464,527427.79,1.6939655172413792,3.5344827586206895,3.7995689655172415,3.560344827586207,10.894396551724139,1136.6978232758622,28.96,35.7
Potencial,549,336619.79,1.156648451730419,2.7540983606557377,2.493624772313297,2.726775956284153,7.974499089253188,613.1508014571949,34.27,22.79
Pontual,361,90976.49,1.0138504155124655,1.736842105263158,1.6509695290858726,1.703601108033241,5.091412742382271,252.01243767313022,22.53,6.16
