perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Zara;93873,75;90,23;170;130
Premium;Balneário Shopping;Feminino;2;VIVARA;4396,0;4,23;2;1
Premium;Balneário Shopping;Feminino;3;Lindt;1197,99;1,15;2;2
Premium;Balneário Shopping;Feminino;4;Adidas;999,99;0,96;1;1
Premium;Balneário Shopping;Feminino;5;Milon;908,5999999999999;0,87;2;2
Premium;Balneário Shopping;Feminino;6;Renner;748,9799999999999;0,72;2;2
Premium;Balneário Shopping;Feminino;7;Via laser ;605,0;0,58;1;1
Premium;Balneário Shopping;Feminino;8;Reserva;598,0;0,57;1;1
Premium;Balneário Shopping;Feminino;9;Riachuelo;529,6;0,51;1;1
Premium;Balneário Shopping;Feminino;10;Cacau Show;179,7;0,17;1;1
Premium;Balneário Shopping;Masculino;1;Zara;38085,4;79,31;54;37
Premium;Balneário Shopping;Masculino;2;Reserva;6553,0;13,65;3;3
Premium;Balneário Shopping;Masculino;3;Colcci;1484,0;3,09;1;1
Premium;Balneário Shopping;Masculino;4;Lindt;1335,3899999999999;2,78;4;3
Premium;Balneário Shopping;Masculino;5;Usaflex;299,99;0,62;1;1
Premium;Balneário Shopping;Masculino;6;L'Occitane En Provence;152,1;0,32;1;1
Premium;Balneário Shopping;Masculino;7;Panvel Farmácias;90,96;0,19;1;1
Premium;Balneário Shopping;Masculino;8;Centauro;19,99;0,04;1;1
Premium;Continente Shopping;Feminino;1;Claro;4241,6;28,26;2;2
Premium;Continente Shopping;Feminino;2;DEMOCRATA;3687,6000000000004;24,57;10;9
Premium;Continente Shopping;Feminino;3;C&A;2287,69;15,24;5;5
Premium;Continente Shopping;Feminino;4;Polishop;1511,88;10,07;1;1
Premium;Continente Shopping;Feminino;5;Centauro;859,95;5,73;1;1
Premium;Continente Shopping;Feminino;6;Livrarias Catarinense;626,9200000000001;4,18;4;1
Premium;Continente Shopping;Feminino;7;Nike Unite;621,98;4,14;2;1
Premium;Continente Shopping;Feminino;8;Arezzo;419,41;2,79;1;1
Premium;Continente Shopping;Feminino;9;Studio Z;395,97;2,64;1;1
Premium;Continente Shopping;Feminino;10;O Boticário;356,9;2,38;1;1
Premium;Continente Shopping;Masculino;1;DEMOCRATA;2527,9;42,14;7;7
Premium;Continente Shopping;Masculino;2;C&A;749,94;12,5;4;3
Premium;Continente Shopping;Masculino;3;Companhia da Moda;589,7;9,83;2;1
Premium;Continente Shopping;Masculino;4;JBay;458,61;7,65;1;1
Premium;Continente Shopping;Masculino;5;Kalunga;447,19;7,45;1;1
Premium;Continente Shopping;Masculino;6;Nike Unite;369,98;6,17;1;1
Premium;Continente Shopping;Masculino;7;Bob's Sorvete - Quiosque;275,7;4,6;5;1
Premium;Continente Shopping;Masculino;8;Hering Store;269,97;4,5;1;1
Premium;Continente Shopping;Masculino;9;Pop Me;169,8;2,83;1;1
Premium;Continente Shopping;Masculino;10;Renner;139,9;2,33;1;1
Premium;Garten Shopping;Feminino;1;Magazine Luiza;4809,0;29,97;1;1
Premium;Garten Shopping;Feminino;2;IPLACE MOBILE;3021,0;18,83;1;1
Premium;Garten Shopping;Feminino;3;Makenji;1668,45;10,4;1;1
Premium;Garten Shopping;Feminino;4;Luiza Barcelos;1599,9;9,97;1;1
Premium;Garten Shopping;Feminino;5;Damyller;1376,0;8,58;1;1
Premium;Garten Shopping;Feminino;6;Idéli Oui;1158,0;7,22;1;1
Premium;Garten Shopping;Feminino;7;Havan;1050,72;6,55;3;2
Premium;Garten Shopping;Feminino;8;Audithorium;789,45;4,92;1;1
Premium;Garten Shopping;Feminino;9;Kalunga;323,2;2,01;2;2
Premium;Garten Shopping;Feminino;10;Padrao Joinville Ltda;249,0;1,55;1;1
Premium;Garten Shopping;Masculino;1;Maze Skate;1999,8000000000002;34,32;2;2
Premium;Garten Shopping;Masculino;2;Audithorium;1250,44;21,46;2;1
